synthetic_clients,validator_count,threshold,proposal_type,byzantine_validators,dropout_rate,bandwidth_mbps,rtt_ms,trials,valid_finalization_rate,invalid_rejection_rate,invalid_acceptance_rate,timeout_rate,mean_finality_ms,p95_finality_ms,mean_available_validators,mean_messages_per_round,mean_committee_kb_per_round
100,5,3,valid,2,0.4,100.0,10.0,500,0.702,0.0,0.0,0.298,612.4491838140395,2000.0,3.05,4.05,343.6958225911458
100,5,3,invalid,2,0.4,100.0,10.0,500,0.0,0.206,0.0,0.794,1592.9126824217083,2000.0,3.006,4.006,338.7375877734375
100,5,3,valid,3,0.4,100.0,10.0,500,0.716,0.0,0.0,0.284,584.8006926452014,2000.0,3.084,4.084,347.527185859375
100,5,3,invalid,3,0.4,100.0,10.0,500,0.0,0.0,0.21,0.79,1584.9863873169945,2000.0,2.946,3.946,331.9763584765625
100,5,3,valid,0,0.0,100.0,50.0,500,1.0,0.0,0.0,0.0,63.0159876741022,68.64704321012483,5,6,563.4357747395834
100,5,3,invalid,0,0.0,100.0,50.0,500,0.0,1.0,0.0,0.0,63.07684287121078,69.54217049476233,5,6,563.4357747395834
100,5,3,valid,2,0.0,100.0,50.0,500,1.0,0.0,0.0,0.0,62.76136463808035,69.05342800818144,5,6,563.4357747395834
100,5,3,invalid,2,0.0,100.0,50.0,500,0.0,1.0,0.0,0.0,67.88542926247537,72.35823359497334,5,6,563.4357747395834
100,5,3,valid,3,0.0,100.0,50.0,500,1.0,0.0,0.0,0.0,63.11957948691244,69.22233909505859,5,6,563.4357747395834
100,5,3,invalid,3,0.0,100.0,50.0,500,0.0,0.0,1.0,0.0,68.12977909898413,72.60331021935184,5,6,563.4357747395834
100,5,3,valid,0,0.1,100.0,50.0,500,0.988,0.0,0.0,0.012,87.37049123799605,70.67434354481598,4.494,5.494,506.41607433593754
100,5,3,invalid,0,0.1,100.0,50.0,500,0.0,0.982,0.0,0.018,98.88732089957804,71.5039998454744,4.432,5.432,499.4294707291667
100,5,3,valid,2,0.1,100.0,50.0,500,0.99,0.0,0.0,0.01,83.022575110578,70.76287596534095,4.5,5.5,507.09219726562503
100,5,3,invalid,2,0.1,100.0,50.0,500,0.0,0.728,0.0,0.272,593.4703232547869,2000.0,4.526,5.526,510.0220632942709
100,5,3,valid,3,0.1,100.0,50.0,500,0.984,0.0,0.0,0.016,94.96356875173394,70.93638123565358,4.434,5.434,499.65484503906254
100,5,3,invalid,3,0.1,100.0,50.0,500,0.0,0.0,0.73,0.27,589.5401699736914,2000.0,4.478,5.478,504.61307985677087
100,5,3,valid,0,0.2,100.0,50.0,500,0.922,0.0,0.0,0.078,215.7094976183652,2000.0,3.97,4.97,447.3680051432292
100,5,3,invalid,0,0.2,100.0,50.0,500,0.0,0.944,0.0,0.056,173.5249000424064,2000.0,3.964,4.964,446.6918822135417
100,5,3,valid,2,0.2,100.0,50.0,500,0.948,0.0,0.0,0.052,165.27023752348597,2000.0,4.076,5.076,459.31284356770834
100,5,3,invalid,2,0.2,100.0,50.0,500,0.0,0.522,0.0,0.478,991.6379772640186,2000.0,4.016,5.016,452.55161427083334
100,5,3,valid,3,0.2,100.0,50.0,500,0.936,0.0,0.0,0.064,188.49360150496554,2000.0,4.008,5.008,451.65011703125003
100,5,3,invalid,3,0.2,100.0,50.0,500,0.0,0.0,0.478,0.522,1076.572786000619,2000.0,3.954,4.954,445.5650106640625
100,5,3,valid,0,0.4,100.0,50.0,500,0.678,0.0,0.0,0.322,688.9018132385488,2000.0,3.01,4.01,339.1883363932292
100,5,3,invalid,0,0.4,100.0,50.0,500,0.0,0.634,0.0,0.366,773.9694721039718,2000.0,2.908,3.908,327.69424658854166
100,5,3,valid,2,0.4,100.0,50.0,500,0.674,0.0,0.0,0.326,696.5869946971522,2000.0,2.978,3.978,335.58234743489584
100,5,3,invalid,2,0.4,100.0,50.0,500,0.0,0.216,0.0,0.784,1582.850277644455,2000.0,2.996,3.996,337.6107162239583
100,5,3,valid,3,0.4,100.0,50.0,500,0.708,0.0,0.0,0.292,630.6176084414035,2000.0,3.076,4.076,346.6256886197917
100,5,3,invalid,3,0.4,100.0,50.0,500,0.0,0.0,0.208,0.792,1598.097115811844,2000.0,3.056,4.056,344.3719455208333
100,5,3,valid,0,0.0,100.0,100.0,500,1.0,0.0,0.0,0.0,112.66352778807449,124.36880952670388,5,6,563.4357747395834
100,5,3,invalid,0,0.0,100.0,100.0,500,0.0,1.0,0.0,0.0,112.51378408396387,124.64644238089979,5,6,563.4357747395834
100,5,3,valid,2,0.0,100.0,100.0,500,1.0,0.0,0.0,0.0,112.86467855634541,125.09117617531186,5,6,563.4357747395834
100,5,3,invalid,2,0.0,100.0,100.0,500,0.0,1.0,0.0,0.0,122.90615599031064,132.09982259459258,5,6,563.4357747395834
100,5,3,valid,3,0.0,100.0,100.0,500,1.0,0.0,0.0,0.0,112.43169693106874,125.75333022308737,5,6,563.4357747395834
100,5,3,invalid,3,0.0,100.0,100.0,500,0.0,0.0,1.0,0.0,122.32326823158138,132.19844884740056,5,6,563.4357747395834
100,5,3,valid,0,0.1,100.0,100.0,500,0.996,0.0,0.0,0.004,122.43364818192809,128.15418628000486,4.502,5.502,507.31757157552084
100,5,3,invalid,0,0.1,100.0,100.0,500,0.0,0.994,0.0,0.006,126.00725660003152,127.84513393109445,4.528,5.528,510.2474376041667
100,5,3,valid,2,0.1,100.0,100.0,500,0.992,0.0,0.0,0.008,130.00664300109048,128.31995909368362,4.502,5.502,507.31757157552084
100,5,3,invalid,2,0.1,100.0,100.0,500,0.0,0.732,0.0,0.268,626.3777003128195,2000.0,4.502,5.502,507.31757157552084
100,5,3,valid,3,0.1,100.0,100.0,500,0.992,0.0,0.0,0.008,130.33334048789575,129.05601530754666,4.492,5.492,506.1907000260417
100,5,3,invalid,3,0.1,100.0,100.0,500,0.0,0.0,0.72,0.28,648.6391442455188,2000.0,4.508,5.508,507.99369450520834
100,5,3,valid,0,0.2,100.0,100.0,500,0.934,0.0,0.0,0.066,241.10501805820255,2000.0,4.01,5.01,451.87549134114585
100,5,3,invalid,0,0.2,100.0,100.0,500,0.0,0.912,0.0,0.088,282.18242555606867,2000.0,3.91,4.91,440.6067758463542
100,5,3,valid,2,0.2,100.0,100.0,500,0.952,0.0,0.0,0.048,207.9558388545585,132.80371283946684,3.998,4.998,450.52324548177086
100,5,3,invalid,2,0.2,100.0,100.0,500,0.0,0.498,0.0,0.502,1064.9945891082793,2000.0,3.97,4.97,447.3680051432292
100,5,3,valid,3,0.2,100.0,100.0,500,0.938,0.0,0.0,0.062,233.4731381494514,2000.0,3.994,4.994,450.0724968619792
100,5,3,invalid,3,0.2,100.0,100.0,500,0.0,0.0,0.554,0.446,959.9403108411806,2000.0,4.09,5.09,460.8904637369792
100,5,3,valid,0,0.4,100.0,100.0,500,0.704,0.0,0.0,0.296,676.4230225454758,2000.0,3.034,4.034,341.89282811197916
100,5,3,invalid,0,0.4,100.0,100.0,500,0.0,0.696,0.0,0.304,690.7106272725774,2000.0,3.056,4.056,344.3719455208333
100,5,3,valid,2,0.4,100.0,100.0,500,0.686,0.0,0.0,0.314,709.8089481360167,2000.0,2.994,3.994,337.3853419140625
100,5,3,invalid,2,0.4,100.0,100.0,500,0.0,0.186,0.0,0.814,1650.6653520505295,2000.0,2.952,3.952,332.65248140625
100,5,3,valid,3,0.4,100.0,100.0,500,0.708,0.0,0.0,0.292,668.6010033967501,2000.0,3.054,4.054,344.1465712109375
100,5,3,invalid,3,0.4,100.0,100.0,500,0.0,0.0,0.19,0.81,1643.4443325983966,2000.0,2.974,3.974,335.13159881510416
100,11,7,valid,0,0.0,10.0,10.0,500,1.0,0.0,0.0,0.0,106.1903083128914,107.05498565940606,11,12,1238.7491015625
100,11,7,invalid,0,0.0,10.0,10.0,500,0.0,1.0,0.0,0.0,106.17749557120521,106.99292475225516,11,12,1238.7491015625
100,11,7,valid,6,0.0,10.0,10.0,500,1.0,0.0,0.0,0.0,106.18966464099883,107.03080859611967,11,12,1238.7491015625
100,11,7,invalid,6,0.0,10.0,10.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,11,12,1238.7491015625
100,11,7,valid,7,0.0,10.0,10.0,500,1.0,0.0,0.0,0.0,106.17882318187972,107.02047110080734,11,12,1238.7491015625
100,11,7,invalid,7,0.0,10.0,10.0,500,0.0,0.0,1.0,0.0,107.36338058536137,108.08792644938819,11,12,1238.7491015625
100,11,7,valid,0,0.1,10.0,10.0,500,0.996,0.0,0.0,0.004,114.01996160597932,107.41507441874828,9.936,10.936,1118.928279375
100,11,7,invalid,0,0.1,10.0,10.0,500,0.0,0.996,0.0,0.004,114.03584271007992,107.37703253305735,9.896,10.896,1114.4237371875001
100,11,7,valid,6,0.1,10.0,10.0,500,0.998,0.0,0.0,0.002,110.16932783493884,107.35642320527572,9.988,10.988,1124.78418421875
100,11,7,invalid,6,0.1,10.0,10.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,9.932,10.932,1118.47782515625
100,11,7,valid,7,0.1,10.0,10.0,500,0.996,0.0,0.0,0.004,113.99803128769038,107.35293453405707,9.944,10.944,1119.8291878125
100,11,7,invalid,7,0.1,10.0,10.0,500,0.0,0.0,0.488,0.512,1076.4180393126326,2000.0,9.974,10.974,1123.207594453125
100,11,7,valid,0,0.2,10.0,10.0,500,0.944,0.0,0.0,0.056,212.70684593196228,2000.0,8.774,9.774,988.071328828125
100,11,7,invalid,0,0.2,10.0,10.0,500,0.0,0.952,0.0,0.048,197.62182972168702,108.2008680176935,8.804,9.804,991.44973546875
100,11,7,valid,6,0.2,10.0,10.0,500,0.932,0.0,0.0,0.068,235.44660685293337,2000.0,8.664,9.664,975.6838378125
100,11,7,invalid,6,0.2,10.0,10.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,8.79,9.79,989.873145703125
100,11,7,valid,7,0.2,10.0,10.0,500,0.956,0.0,0.0,0.044,190.01316611697436,108.02585486495913,8.736,9.736,983.79201375
100,11,7,invalid,7,0.2,10.0,10.0,500,0.0,0.0,0.218,0.782,1587.3959109561474,2000.0,8.752,9.752,985.593830625
100,11,7,valid,0,0.4,10.0,10.0,500,0.502,0.0,0.0,0.498,1049.7440293681768,2000.0,6.474,7.474,729.060153046875
100,11,7,invalid,0,0.4,10.0,10.0,500,0.0,0.514,0.0,0.486,1027.0231669935906,2000.0,6.558,7.558,738.519691640625
100,11,7,valid,6,0.4,10.0,10.0,500,0.528,0.0,0.0,0.472,1000.5491368410168,2000.0,6.616,7.616,745.0512778125
100,11,7,invalid,6,0.4,10.0,10.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,6.548,7.548,737.39355609375
100,11,7,valid,7,0.4,10.0,10.0,500,0.52,0.0,0.0,0.48,1015.6703584954695,2000.0,6.678,7.678,752.033318203125
100,11,7,invalid,7,0.4,10.0,10.0,500,0.0,0.0,0.034,0.966,1935.6510144963086,2000.0,6.638,7.638,747.528776015625
100,11,7,valid,0,0.0,10.0,50.0,500,1.0,0.0,0.0,0.0,147.47953463669947,151.7320079326562,11,12,1238.7491015625
100,11,7,invalid,0,0.0,10.0,50.0,500,0.0,1.0,0.0,0.0,147.7297735441597,151.87419700076651,11,12,1238.7491015625
100,11,7,valid,6,0.0,10.0,50.0,500,1.0,0.0,0.0,0.0,147.58242913882145,151.9644945459757,11,12,1238.7491015625
100,11,7,invalid,6,0.0,10.0,50.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,11,12,1238.7491015625
100,11,7,valid,7,0.0,10.0,50.0,500,1.0,0.0,0.0,0.0,147.33252708195894,151.86511855171517,11,12,1238.7491015625
100,11,7,invalid,7,0.0,10.0,50.0,500,0.0,0.0,1.0,0.0,153.39528866625915,155.78073014199526,11,12,1238.7491015625
100,11,7,valid,0,0.1,10.0,50.0,500,0.996,0.0,0.0,0.004,156.18656190829677,153.37796222715605,9.904,10.904,1115.3246456250001
100,11,7,invalid,0,0.1,10.0,50.0,500,0.0,0.994,0.0,0.006,160.0286819374308,153.7817652822891,9.908,10.908,1115.77509984375
100,11,7,valid,6,0.1,10.0,50.0,500,0.998,0.0,0.0,0.002,152.3078101889677,153.14254660402668,9.928,10.928,1118.0273709375
100,11,7,invalid,6,0.1,10.0,50.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,9.868,10.868,1111.27055765625
100,11,7,valid,7,0.1,10.0,50.0,500,0.994,0.0,0.0,0.006,159.92589832903104,153.83132543140007,9.884,10.884,1113.07237453125
100,11,7,invalid,7,0.1,10.0,50.0,500,0.0,0.0,0.486,0.514,1102.5103952165725,2000.0,9.928,10.928,1118.0273709375
100,11,7,valid,0,0.2,10.0,50.0,500,0.96,0.0,0.0,0.04,223.8672225944357,155.5677549320101,8.846,9.846,996.179504765625
100,11,7,invalid,0,0.2,10.0,50.0,500,0.0,0.928,0.0,0.072,283.5596272552609,2000.0,8.718,9.718,981.764969765625
100,11,7,valid,6,0.2,10.0,50.0,500,0.966,0.0,0.0,0.034,212.7627872163504,155.30923855947478,8.982,9.982,1011.494948203125
100,11,7,invalid,6,0.2,10.0,50.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,8.766,9.766,987.170420390625
100,11,7,valid,7,0.2,10.0,50.0,500,0.946,0.0,0.0,0.054,249.91396480431956,2000.0,8.742,9.742,984.467695078125
100,11,7,invalid,7,0.2,10.0,50.0,500,0.0,0.0,0.232,0.768,1571.610109887385,2000.0,8.802,9.802,991.224508359375
100,11,7,valid,0,0.4,10.0,50.0,500,0.504,0.0,0.0,0.496,1068.611618799456,2000.0,6.554,7.554,738.069237421875
100,11,7,invalid,0,0.4,10.0,50.0,500,0.0,0.498,0.0,0.502,1079.5560672196707,2000.0,6.546,7.546,737.168328984375
100,11,7,valid,6,0.4,10.0,50.0,500,0.502,0.0,0.0,0.498,1072.1713243379736,2000.0,6.502,7.502,732.213332578125
100,11,7,invalid,6,0.4,10.0,50.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,6.528,7.528,735.1412849999999
100,11,7,valid,7,0.4,10.0,50.0,500,0.536,0.0,0.0,0.464,1009.273250058959,2000.0,6.688,7.688,753.15945375
100,11,7,invalid,7,0.4,10.0,50.0,500,0.0,0.0,0.032,0.968,1940.9228385462936,2000.0,6.592,7.592,742.3485525
100,11,7,valid,0,0.0,10.0,100.0,500,1.0,0.0,0.0,0.0,199.14599266958905,208.2697385103555,11,12,1238.7491015625
100,11,7,invalid,0,0.0,10.0,100.0,500,0.0,1.0,0.0,0.0,199.2747775481954,208.44232032836956,11,12,1238.7491015625
100,11,7,valid,6,0.0,10.0,100.0,500,1.0,0.0,0.0,0.0,199.18181626024224,207.86395512541083,11,12,1238.7491015625
100,11,7,invalid,6,0.0,10.0,100.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,11,12,1238.7491015625
100,11,7,valid,7,0.0,10.0,100.0,500,1.0,0.0,0.0,0.0,199.54509518467836,208.6741800408209,11,12,1238.7491015625
100,11,7,invalid,7,0.0,10.0,100.0,500,0.0,0.0,1.0,0.0,210.79443381999212,215.60741809027823,11,12,1238.7491015625
100,11,7,valid,0,0.1,10.0,100.0,500,0.998,0.0,0.0,0.002,205.3697206789806,211.93426193653963,9.854,10.854,1109.6939678906251
100,11,7,invalid,0,0.1,10.0,100.0,500,0.0,1.0,0.0,0.0,202.0778654935104,211.2260548152958,9.88,10.88,1112.6219203125002
100,11,7,valid,6,0.1,10.0,100.0,500,1.0,0.0,0.0,0.0,202.44977161971093,211.8481510410855,9.822,10.822,1106.0903341406251
100,11,7,invalid,6,0.1,10.0,100.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,9.924,10.924,1117.57691671875
100,11,7,valid,7,0.1,10.0,100.0,500,0.996,0.0,0.0,0.004,208.60876811364776,211.89238646534395,9.888,10.888,1113.5228287500001
100,11,7,invalid,7,0.1,10.0,100.0,500,0.0,0.0,0.478,0.522,1144.7631899698454,2000.0,9.84,10.84,1108.117378125
100,11,7,valid,0,0.2,10.0,100.0,500,0.962,0.0,0.0,0.038,272.77699286599005,215.18344502852622,8.864,9.864,998.20654875
100,11,7,invalid,0,0.2,10.0,100.0,500,0.0,0.936,0.0,0.064,318.6722453690569,2000.0,8.818,9.818,993.026325234375
100,11,7,valid,6,0.2,10.0,100.0,500,0.946,0.0,0.0,0.054,301.69055427141984,2000.0,8.784,9.784,989.197464375
100,11,7,invalid,6,0.2,10.0,100.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,8.762,9.762,986.7199661718751
100,11,7,valid,7,0.2,10.0,100.0,500,0.956,0.0,0.0,0.044,283.44788951363006,215.68112196621428,8.804,9.804,991.44973546875
100,11,7,invalid,7,0.2,10.0,100.0,500,0.0,0.0,0.184,0.816,1670.8179815306187,2000.0,8.732,9.732,983.34155953125
100,11,7,valid,0,0.4,10.0,100.0,500,0.56,0.0,0.0,0.44,996.2670893969245,2000.0,6.656,7.656,749.5558199999999
100,11,7,invalid,0,0.4,10.0,100.0,500,0.0,0.568,0.0,0.432,981.8988535248002,2000.0,6.748,7.748,759.91626703125
100,11,7,valid,6,0.4,10.0,100.0,500,0.502,0.0,0.0,0.498,1100.377017452456,2000.0,6.554,7.554,738.069237421875
100,11,7,invalid,6,0.4,10.0,100.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,6.528,7.528,735.1412849999999
100,11,7,valid,7,0.4,10.0,100.0,500,0.534,0.0,0.0,0.466,1042.7088894411197,2000.0,6.582,7.582,741.2224169531249
100,11,7,invalid,7,0.4,10.0,100.0,500,0.0,0.0,0.032,0.968,1942.6799450474073,2000.0,6.506,7.506,732.663786796875
100,11,7,valid,0,0.0,100.0,10.0,500,1.0,0.0,0.0,0.0,23.11514911565571,23.998952548926294,11,12,1238.7491015625
100,11,7,invalid,0,0.0,100.0,10.0,500,0.0,1.0,0.0,0.0,23.13633911127751,23.977107394003028,11,12,1238.7491015625
100,11,7,valid,6,0.0,100.0,10.0,500,1.0,0.0,0.0,0.0,23.121437317755476,24.002423337389285,11,12,1238.7491015625
100,11,7,invalid,6,0.0,100.0,10.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,11,12,1238.7491015625
100,11,7,valid,7,0.0,100.0,10.0,500,1.0,0.0,0.0,0.0,23.109911194276986,23.976682211194134,11,12,1238.7491015625
100,11,7,invalid,7,0.0,100.0,10.0,500,0.0,0.0,1.0,0.0,24.345246284398552,25.10690804811911,11,12,1238.7491015625
100,11,7,valid,0,0.1,100.0,10.0,500,0.996,0.0,0.0,0.004,31.320494223930883,24.345755260227197,9.914,10.914,1116.450781171875
100,11,7,invalid,0,0.1,100.0,10.0,500,0.0,0.996,0.0,0.004,31.31304810276186,24.327019862653344,9.936,10.936,1118.928279375
100,11,7,valid,6,0.1,100.0,10.0,500,0.996,0.0,0.0,0.004,31.28751166308076,24.393665998958966,9.848,10.848,1109.0182865625
100,11,7,invalid,6,0.1,100.0,10.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,9.84,10.84,1108.117378125
100,11,7,valid,7,0.1,100.0,10.0,500,0.998,0.0,0.0,0.002,27.365453116964233,24.37153574602315,9.876,10.876,1112.17146609375
100,11,7,invalid,7,0.1,100.0,10.0,500,0.0,0.0,0.49,0.51,1031.9097415367714,2000.0,9.892,10.892,1113.97328296875
100,11,7,valid,0,0.2,100.0,10.0,500,0.944,0.0,0.0,0.056,134.3450488132423,2000.0,8.784,9.784,989.197464375
100,11,7,invalid,0,0.2,100.0,10.0,500,0.0,0.964,0.0,0.036,94.75382743168839,24.96250041813981,8.868,9.868,998.65700296875
100,11,7,valid,6,0.2,100.0,10.0,500,0.962,0.0,0.0,0.038,98.75639843556465,24.9456838309312,8.852,9.852,996.85518609375
100,11,7,invalid,6,0.2,100.0,10.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,8.744,9.744,984.6929221875
100,11,7,valid,7,0.2,100.0,10.0,500,0.952,0.0,0.0,0.048,118.51431231489605,24.99546513437605,8.738,9.738,984.017240859375
100,11,7,invalid,7,0.2,100.0,10.0,500,0.0,0.0,0.218,0.782,1569.298661710203,2000.0,8.746,9.746,984.918149296875
100,11,7,valid,0,0.4,100.0,10.0,500,0.554,0.0,0.0,0.446,905.294715068258,2000.0,6.604,7.604,743.69991515625
100,11,7,invalid,0,0.4,100.0,10.0,500,0.0,0.548,0.0,0.452,917.1738202840629,2000.0,6.684,7.684,752.70899953125
100,11,7,valid,6,0.4,100.0,10.0,500,0.506,0.0,0.0,0.494,1000.1506170224782,2000.0,6.516,7.516,733.7899223437499
100,11,7,invalid,6,0.4,100.0,10.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,6.67,7.67,751.132409765625
100,11,7,valid,7,0.4,100.0,10.0,500,0.516,0.0,0.0,0.484,980.4008033462321,2000.0,6.528,7.528,735.1412849999999
100,11,7,invalid,7,0.4,100.0,10.0,500,0.0,0.0,0.03,0.97,1940.728593468442,2000.0,6.516,7.516,733.7899223437499
100,11,7,valid,0,0.0,100.0,50.0,500,1.0,0.0,0.0,0.0,64.4330515658577,68.99395673285653,11,12,1238.7491015625
100,11,7,invalid,0,0.0,100.0,50.0,500,0.0,1.0,0.0,0.0,64.5429560321639,68.86318383207431,11,12,1238.7491015625
100,11,7,valid,6,0.0,100.0,50.0,500,1.0,0.0,0.0,0.0,64.28413714400624,68.8429550084248,11,12,1238.7491015625
100,11,7,invalid,6,0.0,100.0,50.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,11,12,1238.7491015625
100,11,7,valid,7,0.0,100.0,50.0,500,1.0,0.0,0.0,0.0,64.48405052797433,68.90050151076714,11,12,1238.7491015625
100,11,7,invalid,7,0.0,100.0,50.0,500,0.0,0.0,1.0,0.0,70.32331576864682,72.78409008224348,11,12,1238.7491015625
100,11,7,valid,0,0.1,100.0,50.0,500,0.998,0.0,0.0,0.002,69.49611169108718,69.97169147230157,9.88,10.88,1112.6219203125002
100,11,7,invalid,0,0.1,100.0,50.0,500,0.0,0.996,0.0,0.004,73.50832084679038,71.026559422573,9.902,10.902,1115.099418515625
100,11,7,valid,6,0.1,100.0,50.0,500,0.994,0.0,0.0,0.006,77.11420892370758,70.283524513273,9.914,10.914,1116.450781171875
100,11,7,invalid,6,0.1,100.0,50.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,9.946,10.946,1120.0544149218751
100,11,7,valid,7,0.1,100.0,50.0,500,1.0,0.0,0.0,0.0,65.48801377715637,70.2433314510398,9.99,10.99,1125.009411328125
100,11,7,invalid,7,0.1,100.0,50.0,500,0.0,0.0,0.47,0.53,1093.02426565779,2000.0,9.894,10.894,1114.198510078125
100,11,7,valid,0,0.2,100.0,50.0,500,0.948,0.0,0.0,0.052,167.487226299162,2000.0,8.834,9.834,994.828142109375
100,11,7,invalid,0,0.2,100.0,50.0,500,0.0,0.944,0.0,0.056,175.53581424421398,2000.0,8.772,9.772,987.84610171875
100,11,7,valid,6,0.2,100.0,50.0,500,0.954,0.0,0.0,0.046,156.0375396484765,73.07923899778618,8.796,9.796,990.54882703125
100,11,7,invalid,6,0.2,100.0,50.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,8.804,9.804,991.44973546875
100,11,7,valid,7,0.2,100.0,50.0,500,0.956,0.0,0.0,0.044,152.07824499506674,72.91449822439485,8.838,9.838,995.278596328125
100,11,7,invalid,7,0.2,100.0,50.0,500,0.0,0.0,0.214,0.786,1587.1038884343404,2000.0,8.836,9.836,995.05336921875
100,11,7,valid,0,0.4,100.0,50.0,500,0.554,0.0,0.0,0.446,929.9619351841017,2000.0,6.654,7.654,749.330592890625
100,11,7,invalid,0,0.4,100.0,50.0,500,0.0,0.556,0.0,0.444,926.3206596906206,2000.0,6.654,7.654,749.330592890625
100,11,7,valid,6,0.4,100.0,50.0,500,0.548,0.0,0.0,0.452,941.7059967413957,2000.0,6.584,7.584,741.4476440625
100,11,7,invalid,6,0.4,100.0,50.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,6.536,7.536,736.0421934375
100,11,7,valid,7,0.4,100.0,50.0,500,0.528,0.0,0.0,0.472,980.3738113812484,2000.0,6.56,7.56,738.74491875
100,11,7,invalid,7,0.4,100.0,50.0,500,0.0,0.0,0.028,0.972,1945.9950003862525,2000.0,6.594,7.594,742.573779609375
100,11,7,valid,0,0.0,100.0,100.0,500,1.0,0.0,0.0,0.0,116.44380208457869,124.26623163422924,11,12,1238.7491015625
100,11,7,invalid,0,0.0,100.0,100.0,500,0.0,1.0,0.0,0.0,115.99469989383454,124.39452368692909,11,12,1238.7491015625
100,11,7,valid,6,0.0,100.0,100.0,500,1.0,0.0,0.0,0.0,116.38504727813282,124.72568765699417,11,12,1238.7491015625
100,11,7,invalid,6,0.0,100.0,100.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,11,12,1238.7491015625
100,11,7,valid,7,0.0,100.0,100.0,500,1.0,0.0,0.0,0.0,116.1285270649348,124.71552750900926,11,12,1238.7491015625
100,11,7,invalid,7,0.0,100.0,100.0,500,0.0,0.0,1.0,0.0,127.77286395768428,132.47466699408182,11,12,1238.7491015625
100,11,7,valid,0,0.1,100.0,100.0,500,1.0,0.0,0.0,0.0,118.94427612118396,128.61846068236227,9.956,10.956,1121.18055046875
100,11,7,invalid,0,0.1,100.0,100.0,500,0.0,0.996,0.0,0.004,126.29659009804814,128.75713203645537,9.934,10.934,1118.703052265625
100,11,7,valid,6,0.1,100.0,100.0,500,0.998,0.0,0.0,0.002,122.37290699149239,128.19953344776854,9.912,10.912,1116.2255540625001
100,11,7,invalid,6,0.1,100.0,100.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,9.862,10.862,1110.594876328125
100,11,7,valid,7,0.1,100.0,100.0,500,0.998,0.0,0.0,0.002,122.33590614791382,128.01039804226855,9.942,10.942,1119.603960703125
100,11,7,invalid,7,0.1,100.0,100.0,500,0.0,0.0,0.49,0.51,1082.6488716302563,2000.0,9.912,10.912,1116.2255540625001
100,11,7,valid,0,0.2,100.0,100.0,500,0.946,0.0,0.0,0.054,222.5151138786755,2000.0,8.702,9.702,979.963152890625
100,11,7,invalid,0,0.2,100.0,100.0,500,0.0,0.956,0.0,0.044,204.1075459544715,132.51928393110083,8.77,9.77,987.620874609375
100,11,7,valid,6,0.2,100.0,100.0,500,0.958,0.0,0.0,0.042,199.74378576960663,132.47153801834418,8.974,9.974,1010.594039765625
100,11,7,invalid,6,0.2,100.0,100.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,8.702,9.702,979.963152890625
100,11,7,valid,7,0.2,100.0,100.0,500,0.948,0.0,0.0,0.052,219.16652852148192,2000.0,8.818,9.818,993.026325234375
100,11,7,invalid,7,0.2,100.0,100.0,500,0.0,0.0,0.212,0.788,1603.087104291936,2000.0,8.736,9.736,983.79201375
100,11,7,valid,0,0.4,100.0,100.0,500,0.546,0.0,0.0,0.454,976.135761024126,2000.0,6.61,7.61,744.375596484375
100,11,7,invalid,0,0.4,100.0,100.0,500,0.0,0.55,0.0,0.45,968.7042957177746,2000.0,6.668,7.668,750.90718265625
100,11,7,valid,6,0.4,100.0,100.0,500,0.546,0.0,0.0,0.454,976.4505377640427,2000.0,6.674,7.674,751.582863984375
100,11,7,invalid,6,0.4,100.0,100.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,6.602,7.602,743.474688046875
100,11,7,valid,7,0.4,100.0,100.0,500,0.512,0.0,0.0,0.488,1040.0129195287866,2000.0,6.552,7.552,737.8440103125
100,11,7,invalid,7,0.4,100.0,100.0,500,0.0,0.0,0.02,0.98,1962.5796066194757,2000.0,6.612,7.612,744.60082359375
200,5,3,valid,0,0.0,10.0,10.0,500,1.0,0.0,0.0,0.0,200.4982100778728,201.76196106749046,5,6,1119.9357747395834
